work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,predicted_salary_usd
2022,Senior,Full-Time,Data Analyst,90320,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Engineer,181940,US,On-Site,US,Medium,153391
2022,Senior,Full-Time,Data Engineer,132320,US,On-Site,US,Medium,153391
2022,Senior,Full-Time,Data Engineer,220110,US,On-Site,US,Medium,153391
2022,Senior,Full-Time,Data Engineer,160080,US,On-Site,US,Medium,153391
2022,Senior,Full-Time,Data Scientist,180000,US,On-Site,US,Large,153009
2022,Senior,Full-Time,Data Scientist,120000,US,On-Site,US,Large,153009
2022,Senior,Full-Time,Data Analyst,124190,US,Fully Remote,US,Medium,118871
2022,Executive,Full-Time,Data Analyst,130000,US,Fully Remote,US,Medium,135820
2022,Executive,Full-Time,Data Analyst,110000,US,Fully Remote,US,Medium,135820
2022,Senior,Full-Time,Data Analyst,170000,US,Fully Remote,US,Medium,118871
2022,Mid-Level,Full-Time,Data Analyst,115500,US,Fully Remote,US,Medium,99636
2022,Senior,Full-Time,Data Analyst,112900,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Engineer,165400,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,132320,US,Fully Remote,US,Medium,157016
2022,Mid-Level,Full-Time,Data Analyst,167000,US,Fully Remote,US,Medium,99636
2022,Senior,Full-Time,Data Engineer,243900,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Analyst,136600,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Analyst,109280,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Engineer,128875,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,93700,US,Fully Remote,US,Medium,157016
2022,Executive,Full-Time,Head of Data Science,224000,US,Fully Remote,US,Medium,217666
2022,Executive,Full-Time,Head of Data Science,167875,US,Fully Remote,US,Medium,217666
2022,Executive,Full-Time,Analytics Engineer,175000,US,Fully Remote,US,Medium,170536
2022,Senior,Full-Time,Data Engineer,156600,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,108800,US,On-Site,US,Medium,153391
2022,Senior,Full-Time,Data Scientist,95550,US,On-Site,US,Medium,152924
2022,Senior,Full-Time,Data Engineer,113000,US,On-Site,US,Large,153476
2022,Senior,Full-Time,Data Analyst,135000,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Science Manager,161342,US,Fully Remote,US,Medium,176349
2022,Senior,Full-Time,Data Science Manager,137141,US,Fully Remote,US,Medium,176349
2022,Senior,Full-Time,Data Scientist,167000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Engineer,78526,GB,On-Site,GB,Medium,94802
2022,Senior,Full-Time,Data Engineer,65438,GB,On-Site,GB,Medium,94802
2022,Senior,Full-Time,Data Scientist,150000,US,On-Site,US,Medium,152924
2022,Senior,Full-Time,Data Scientist,211500,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Architect,192400,CA,Fully Remote,CA,Medium,129595
2022,Senior,Full-Time,Data Architect,90700,CA,Fully Remote,CA,Medium,129595
2022,Senior,Full-Time,Data Analyst,130000,CA,Fully Remote,CA,Medium,89994
2022,Senior,Full-Time,Data Analyst,61300,CA,Fully Remote,CA,Medium,89994
2022,Senior,Full-Time,Data Engineer,160000,US,On-Site,US,Large,153476
2022,Senior,Full-Time,Data Scientist,138600,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Engineer,136000,US,On-Site,US,Medium,153391
2022,Mid-Level,Full-Time,Data Analyst,58000,US,On-Site,US,Small,72606
2022,Executive,Full-Time,Analytics Engineer,135000,US,Fully Remote,US,Medium,170536
2022,Senior,Full-Time,Data Scientist,170000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Machine Learning Engineer,189650,US,On-Site,US,Medium,176778
2022,Senior,Full-Time,Machine Learning Engineer,164996,US,On-Site,US,Medium,176778
2022,Mid-Level,Full-Time,ETL Developer,54957,GR,On-Site,GR,Medium,50728
2022,Executive,Full-Time,Lead Data Engineer,118187,CA,Fully Remote,CA,Small,132216
2022,Senior,Full-Time,Data Analyst,132000,US,On-Site,US,Medium,118314
2022,Senior,Full-Time,Data Architect,208775,US,Fully Remote,US,Medium,172398
2022,Senior,Full-Time,Data Architect,147800,US,Fully Remote,US,Medium,172398
2022,Senior,Full-Time,Data Engineer,136994,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,101570,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Analyst,128875,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Analyst,93700,US,Fully Remote,US,Medium,118871
2022,Executive,Full-Time,Head of Machine Learning,79039,IN,Hybrid,IN,Large,74485
2022,Entry-Level,Full-Time,Machine Learning Engineer,37300,GB,Fully Remote,GB,Large,56950
2022,Senior,Full-Time,Data Analyst,164000,US,On-Site,US,Medium,118314
2022,Senior,Full-Time,Data Engineer,155000,US,Fully Remote,US,Medium,157016
2022,Mid-Level,Full-Time,Machine Learning Engineer,124333,GB,On-Site,GB,Medium,99485
2022,Mid-Level,Full-Time,Machine Learning Engineer,98158,GB,On-Site,GB,Medium,99485
2022,Mid-Level,Full-Time,AI Scientist,120000,US,On-Site,US,Medium,131585
2022,Senior,Full-Time,Data Analytics Manager,145000,US,Fully Remote,US,Medium,146415
2022,Senior,Full-Time,Data Analytics Manager,105400,US,Fully Remote,US,Medium,146415
2022,Mid-Level,Full-Time,Machine Learning Engineer,87932,FR,Fully Remote,DE,Medium,78453
2022,Mid-Level,Full-Time,Data Engineer,117789,GB,On-Site,GB,Medium,82552
2022,Senior,Full-Time,Data Scientist,215300,US,Fully Remote,US,Large,166610
2022,Senior,Full-Time,Data Scientist,158200,US,Fully Remote,US,Large,166610
2022,Senior,Full-Time,Data Engineer,209100,US,Fully Remote,US,Large,159676
2022,Senior,Full-Time,Data Engineer,154600,US,Fully Remote,US,Large,159676
2022,Senior,Full-Time,Data Analyst,115934,US,On-Site,US,Medium,118314
2022,Senior,Full-Time,Data Analyst,81666,US,On-Site,US,Medium,118314
2022,Senior,Full-Time,Data Engineer,175000,US,Fully Remote,US,Medium,157016
2022,Mid-Level,Full-Time,Data Engineer,98158,GB,On-Site,GB,Medium,82552
2022,Senior,Full-Time,Data Engineer,183600,US,Fully Remote,US,Large,159676
2022,Mid-Level,Full-Time,Data Analyst,52351,GB,Fully Remote,GB,Medium,59296
2022,Senior,Full-Time,Data Scientist,180000,US,Fully Remote,US,Medium,163950
2022,Mid-Level,Full-Time,Data Scientist,71982,GB,On-Site,GB,Medium,84763
2022,Mid-Level,Full-Time,Data Scientist,45807,GB,On-Site,GB,Medium,84763
2022,Mid-Level,Full-Time,Data Engineer,65949,GR,Fully Remote,GR,Medium,62052
2022,Mid-Level,Full-Time,Data Engineer,49461,GR,Fully Remote,GR,Medium,62052
2022,Mid-Level,Full-Time,Data Engineer,78526,GB,Fully Remote,GB,Medium,80278
2022,Mid-Level,Full-Time,Data Engineer,58894,GB,Fully Remote,GB,Medium,80278
2022,Senior,Full-Time,Data Scientist,260000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Science Engineer,60000,AR,Fully Remote,MX,Large,86228
2022,Mid-Level,Full-Time,Data Engineer,63900,US,On-Site,US,Medium,135676
2022,Mid-Level,Full-Time,Machine Learning Scientist,160000,US,Fully Remote,US,Large,151436
2022,Mid-Level,Full-Time,Machine Learning Scientist,112300,US,Fully Remote,US,Large,151436
2022,Mid-Level,Full-Time,Data Science Manager,241000,US,Fully Remote,US,Medium,154489
2022,Mid-Level,Full-Time,Data Science Manager,159000,US,Fully Remote,US,Medium,154489
2022,Senior,Full-Time,Data Scientist,180000,US,On-Site,US,Medium,152924
2022,Senior,Full-Time,Data Scientist,80000,US,On-Site,US,Medium,152924
2022,Mid-Level,Full-Time,Data Engineer,82900,US,On-Site,US,Medium,135676
2022,Senior,Full-Time,Data Engineer,100800,US,Fully Remote,US,Large,159676
2022,Mid-Level,Full-Time,Data Engineer,49461,ES,Fully Remote,ES,Medium,59736
2022,Senior,Full-Time,Data Scientist,140400,US,On-Site,US,Large,153009
2022,Mid-Level,Full-Time,Data Analyst,39263,GB,Fully Remote,GB,Medium,59296
2022,Mid-Level,Full-Time,Data Analyst,43966,ES,Fully Remote,ES,Medium,38753
2022,Mid-Level,Full-Time,Data Analyst,32974,ES,Fully Remote,ES,Medium,38753
2022,Mid-Level,Full-Time,Data Engineer,87932,ES,Fully Remote,ES,Medium,59736
2022,Mid-Level,Full-Time,Data Engineer,76940,ES,Fully Remote,ES,Medium,59736
2022,Mid-Level,Full-Time,Data Engineer,104702,GB,Fully Remote,GB,Medium,80278
2022,Mid-Level,Full-Time,Data Engineer,91614,GB,Fully Remote,GB,Medium,80278
2022,Mid-Level,Full-Time,Data Engineer,65949,ES,Fully Remote,ES,Medium,59736
2022,Mid-Level,Full-Time,Data Engineer,87932,GR,Fully Remote,GR,Medium,62052
2022,Mid-Level,Full-Time,Data Analyst,43966,GR,Fully Remote,GR,Medium,41069
2022,Mid-Level,Full-Time,Data Analyst,32974,GR,Fully Remote,GR,Medium,41069
2022,Mid-Level,Full-Time,Data Engineer,98158,GB,Fully Remote,GB,Medium,80278
2022,Senior,Full-Time,Data Scientist,215300,US,On-Site,US,Large,153009
2022,Mid-Level,Full-Time,Data Engineer,76940,GR,Fully Remote,GR,Medium,62052
2022,Senior,Full-Time,Data Engineer,180000,US,Fully Remote,US,Medium,157016
2022,Entry-Level,Full-Time,ML Engineer,21983,PT,Fully Remote,PT,Large,51402
2022,Senior,Full-Time,Data Engineer,80000,US,Fully Remote,US,Medium,157016
2022,Mid-Level,Full-Time,Machine Learning Developer,78791,CA,Fully Remote,CA,Medium,99076
2022,Executive,Full-Time,Director of Data Science,196979,CA,Hybrid,CA,Large,172783
2022,Mid-Level,Full-Time,Machine Learning Engineer,120000,US,Fully Remote,US,Small,138091
2022,Entry-Level,Full-Time,Computer Vision Engineer,125000,US,On-Site,US,Medium,112182
2022,Mid-Level,Full-Time,NLP Engineer,37236,US,Hybrid,US,Large,105655
2022,Senior,Full-Time,Data Engineer,105000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Lead Machine Learning Engineer,87932,DE,On-Site,DE,Medium,119756
2022,Mid-Level,Full-Time,Business Data Analyst,18442,IN,Fully Remote,IN,Medium,28496
2022,Mid-Level,Full-Time,Data Scientist,31615,IN,Fully Remote,IN,Large,45161
2022,Mid-Level,Full-Time,Machine Learning Infrastructure Engineer,58255,PT,Hybrid,PT,Large,45606
2022,Entry-Level,Full-Time,Financial Data Analyst,100000,US,Hybrid,US,Large,149395
2022,Mid-Level,Part-Time,Data Engineer,54957,DE,Hybrid,DE,Large,92887
2022,Entry-Level,Full-Time,Data Scientist,18442,IN,Fully Remote,IN,Medium,35678
2022,Senior,Full-Time,Principal Data Scientist,162674,DE,Fully Remote,DE,Medium,150283
2022,Entry-Level,Full-Time,Data Engineer,120000,US,Fully Remote,US,Medium,107495
2022,Senior,Full-Time,Research Scientist,144000,US,Hybrid,US,Large,161194
2022,Senior,Full-Time,Data Scientist,104890,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Engineer,100000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Scientist,140000,US,Fully Remote,US,Medium,163950
2022,Mid-Level,Full-Time,Data Analyst,135000,US,Fully Remote,US,Medium,99636
2022,Mid-Level,Full-Time,Data Analyst,50000,US,Fully Remote,US,Medium,99636
2022,Senior,Full-Time,Data Scientist,220000,US,Fully Remote,US,Medium,163950
2022,Mid-Level,Full-Time,Data Scientist,183228,GB,On-Site,GB,Medium,84763
2022,Mid-Level,Full-Time,Data Scientist,91614,GB,On-Site,GB,Medium,84763
2022,Senior,Full-Time,Data Scientist,185100,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Machine Learning Engineer,220000,US,Fully Remote,US,Medium,178756
2022,Mid-Level,Full-Time,Data Scientist,200000,US,Fully Remote,US,Medium,139932
2022,Mid-Level,Full-Time,Data Scientist,120000,US,Fully Remote,US,Medium,139932
2022,Senior,Full-Time,Machine Learning Engineer,120000,AE,Fully Remote,AE,Small,89326
2022,Senior,Full-Time,Machine Learning Engineer,65000,AE,Fully Remote,AE,Small,89326
2022,Executive,Full-Time,Data Engineer,324000,US,Fully Remote,US,Medium,197612
2022,Executive,Full-Time,Data Engineer,216000,US,Fully Remote,US,Medium,197612
2022,Senior,Full-Time,Data Engineer,210000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Machine Learning Engineer,120000,US,Fully Remote,US,Medium,178756
2022,Senior,Full-Time,Data Scientist,230000,US,Fully Remote,US,Medium,163950
2022,Entry-Level,Part-Time,Data Scientist,100000,DZ,Hybrid,DZ,Medium,64463
2022,Mid-Level,Freelance,Data Scientist,100000,CA,Fully Remote,US,Medium,97942
2022,Entry-Level,Contract,Applied Machine Learning Scientist,31875,TN,Fully Remote,CZ,Medium,55290
2022,Senior,Full-Time,Head of Data,200000,MY,Fully Remote,US,Medium,124906
2022,Mid-Level,Full-Time,Principal Data Analyst,75000,CA,Fully Remote,CA,Small,79245
2022,Mid-Level,Full-Time,Data Scientist,35590,PL,Fully Remote,PL,Large,54784
2022,Senior,Full-Time,Machine Learning Developer,78791,CA,Fully Remote,CA,Medium,126928
2022,Senior,Full-Time,Data Scientist,100000,BR,Fully Remote,US,Medium,103752
2022,Mid-Level,Full-Time,Machine Learning Scientist,153000,US,Hybrid,US,Medium,149259
2022,Entry-Level,Full-Time,Data Engineer,58035,PK,Fully Remote,DE,Medium,49274
2022,Senior,Full-Time,Data Scientist,165000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Research Scientist,93427,FR,Hybrid,FR,Large,104346
2022,Entry-Level,Full-Time,Data Scientist,52396,CA,Fully Remote,CA,Large,90279
2022,Senior,Full-Time,Machine Learning Engineer,62651,NL,Fully Remote,NL,Large,92404
2022,Mid-Level,Full-Time,Head of Data,32974,EE,Fully Remote,EE,Small,50570
2022,Entry-Level,Full-Time,Data Scientist,40000,JP,Fully Remote,MY,Large,43712
2022,Mid-Level,Full-Time,Machine Learning Engineer,87425,AU,Fully Remote,AU,Large,89770
2022,Senior,Full-Time,Data Engineer,115000,US,Fully Remote,US,Medium,157016
2022,Entry-Level,Full-Time,Data Scientist,86703,AU,Hybrid,AU,Medium,84126
2022,Mid-Level,Full-Time,Applied Machine Learning Scientist,75000,BO,Fully Remote,US,Large,84054
2022,Mid-Level,Full-Time,Research Scientist,64849,AT,On-Site,AT,Large,125995
2022,Entry-Level,Full-Time,Research Scientist,120000,US,Fully Remote,US,Large,136558
2022,Mid-Level,Full-Time,Applied Data Scientist,157000,US,Fully Remote,US,Large,193242
2022,Entry-Level,Full-Time,Computer Vision Software Engineer,150000,AU,Fully Remote,AU,Small,135799
2022,Mid-Level,Full-Time,Business Data Analyst,70912,CA,Hybrid,CA,Large,63284
2022,Entry-Level,Full-Time,Data Engineer,65000,US,Fully Remote,US,Small,90140
2022,Senior,Full-Time,Machine Learning Engineer,71444,IE,Fully Remote,IE,Small,79740
2022,Entry-Level,Full-Time,Data Analytics Engineer,20000,PK,On-Site,PK,Medium,34209
2022,Mid-Level,Full-Time,Data Scientist,48000,RU,Fully Remote,US,Small,41563
2022,Senior,Full-Time,Data Science Manager,152500,US,Fully Remote,US,Medium,176349
2022,Mid-Level,Full-Time,Data Engineer,68147,FR,Fully Remote,FR,Medium,74068
2022,Mid-Level,Full-Time,Data Scientist,122346,CH,On-Site,CH,Large,68486
2022,Senior,Full-Time,Applied Data Scientist,380000,US,Fully Remote,US,Large,233147
2022,Mid-Level,Full-Time,Data Scientist,69336,CA,Fully Remote,CA,Medium,103498
2022,Entry-Level,Full-Time,Computer Vision Engineer,10000,PT,Fully Remote,LU,Medium,44299
2022,Mid-Level,Full-Time,Data Analyst,20000,GR,Fully Remote,GR,Small,30214
2022,Senior,Full-Time,Data Analytics Lead,405000,US,Fully Remote,US,Large,311095
2022,Mid-Level,Full-Time,Data Scientist,135000,US,Fully Remote,US,Large,140806
2022,Senior,Full-Time,Applied Data Scientist,177000,US,Fully Remote,US,Large,233147
2022,Mid-Level,Full-Time,Data Scientist,78000,US,Fully Remote,US,Medium,139932
2022,Senior,Full-Time,Data Analyst,100000,US,Fully Remote,US,Medium,118871
2022,Mid-Level,Full-Time,Data Analyst,85000,CA,On-Site,CA,Medium,68918
2022,Mid-Level,Full-Time,Data Analyst,75000,CA,On-Site,CA,Medium,68918
2022,Senior,Full-Time,Machine Learning Engineer,214000,US,Fully Remote,US,Medium,178756
2022,Senior,Full-Time,Machine Learning Engineer,192600,US,Fully Remote,US,Medium,178756
2022,Senior,Full-Time,Data Architect,266400,US,Fully Remote,US,Medium,172398
2022,Senior,Full-Time,Data Architect,213120,US,Fully Remote,US,Medium,172398
2022,Mid-Level,Full-Time,Data Scientist,141300,US,On-Site,US,Medium,133730
2022,Mid-Level,Full-Time,Data Scientist,102100,US,On-Site,US,Medium,133730
2022,Senior,Full-Time,Data Analyst,115934,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Analyst,81666,US,Fully Remote,US,Medium,118871
2022,Mid-Level,Full-Time,Data Engineer,206699,US,On-Site,US,Medium,135676
2022,Mid-Level,Full-Time,Data Engineer,99100,US,On-Site,US,Medium,135676
2022,Senior,Full-Time,Data Engineer,130000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,110500,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Analyst,99050,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Scientist,205300,US,On-Site,US,Large,153009
2022,Senior,Full-Time,Data Scientist,176000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Scientist,144000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Engineer,200100,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,145000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,70500,US,On-Site,US,Medium,153391
2022,Senior,Full-Time,Data Scientist,205300,US,On-Site,US,Medium,152924
2022,Senior,Full-Time,Data Scientist,140400,US,On-Site,US,Medium,152924
2022,Senior,Full-Time,Analytics Engineer,205300,US,On-Site,US,Medium,161330
2022,Senior,Full-Time,Analytics Engineer,184700,US,On-Site,US,Medium,161330
2022,Senior,Full-Time,Data Engineer,175100,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,140250,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Analyst,116150,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Engineer,54000,US,On-Site,US,Medium,153391
2022,Mid-Level,Full-Time,Data Analyst,65438,GB,On-Site,GB,Medium,63844
2022,Senior,Full-Time,Data Analyst,80000,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Scientist,210000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Analyst,69000,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Analyst,150075,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Engineer,25000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Analyst,126500,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Analyst,106260,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Engineer,220110,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,160080,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Analyst,105000,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Analyst,110925,US,Fully Remote,US,Medium,118871
2022,Mid-Level,Full-Time,Data Analyst,45807,GB,On-Site,GB,Medium,63844
2022,Senior,Full-Time,Data Analyst,60000,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Architect,192564,US,Fully Remote,US,Medium,172398
2022,Senior,Full-Time,Data Architect,144854,US,Fully Remote,US,Medium,172398
2022,Senior,Full-Time,Data Scientist,150000,US,Fully Remote,US,Medium,163950
2022,Senior,Full-Time,Data Analytics Manager,150260,US,Fully Remote,US,Medium,146415
2022,Senior,Full-Time,Data Analytics Manager,109280,US,Fully Remote,US,Medium,146415
2022,Mid-Level,Full-Time,Data Scientist,160000,US,Fully Remote,US,Medium,139932
2022,Mid-Level,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium,139932
2022,Entry-Level,Full-Time,Data Analyst,67000,CA,On-Site,CA,Medium,60663
2022,Entry-Level,Full-Time,Data Analyst,52000,CA,On-Site,CA,Medium,60663
2022,Senior,Full-Time,Data Engineer,154000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Engineer,126000,US,Fully Remote,US,Medium,157016
2022,Senior,Full-Time,Data Analyst,129000,US,On-Site,US,Medium,118314
2022,Senior,Full-Time,Data Analyst,150000,US,Fully Remote,US,Medium,118871
2022,Mid-Level,Full-Time,AI Scientist,200000,IN,Fully Remote,US,Large,61548
2023,Mid-Level,Full-Time,Data Analyst,165000,AU,On-Site,AU,Medium,158748
2023,Mid-Level,Full-Time,Data Analyst,70000,US,Fully Remote,US,Medium,100557
2024,Mid-Level,Full-Time,Machine Learning Engineer,94444,IE,Fully Remote,IE,Medium,77224
2024,Senior,Full-Time,Data Scientist,92700,US,On-Site,US,Medium,171625
2023,Mid-Level,Full-Time,Research Engineer,150000,US,On-Site,US,Medium,172908
2024,Mid-Level,Full-Time,Research Engineer,28888,PT,On-Site,PT,Medium,62119
2023,Executive,Full-Time,Machine Learning Engineer,145000,US,Fully Remote,US,Medium,213805
2022,Senior,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium,163950
2023,Senior,Full-Time,Data Scientist,159832,US,On-Site,US,Medium,173369
2024,Senior,Full-Time,Data Engineer,160000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Machine Learning Engineer,198200,US,Fully Remote,US,Medium,188539
